marker_name,EEG.AF3,EEG.T7,EEG-Pz,EEG.T8,EEG.AF4
pattern 1,5.505056713806420,-20.624695848043100,19.51431609441770,15.948721087774100,-19.10769977024730
pattern 1,18.512862417105400,-39.71398376043480,38.89048867798120,1.1027998416319800,-10.276611227361500
pattern 1,-14.531115375683800,-5.856556760133140,5.259327472454150,-23.767858143574,17.469808844500500
pattern 1,7.046978649041410,7.827938944139740,-16.721326159097900,-43.50200531460550,39.76777457509660
pattern 1,24.57062583015520,-15.135080443097200,8.127533127234150,-10.069583648456100,8.560980063541310
pattern 1,-10.111665242905900,14.753498840436600,27.980421817136600,17.733859251922100,-17.365871601302100
pattern 1,-20.785256553380100,38.86661162094100,-4.601758720214390,-8.29104530921095,10.1887628109809
pattern 1,-10.95176041140460,57.46095146195710,-31.28991740630330,-29.46702112796410,32.56042486737970
pattern 1,-38.03148270537420,22.61042866173960,-3.967105660576310,2.3327858509304800,1.643428242530550
pattern 1,-59.11141735369010,-6.795013229776050,18.61577660029630,28.39854012205830,-23.82502631927080
pattern 1,-26.27166939716500,17.527512723879900,-11.732169629676100,0.6047397382793850,4.312157740266510
pattern 1,1.5776234594100000,36.97264265421520,-36.35523584831650,-22.30956758139660,27.350002783360300
pattern 1,16.48655146305300,3.4735987685230400,-7.172165417309190,7.832327459008770,-2.8531767941148600
pattern 1,-12.141444418801300,-24.211356295403700,17.043286309998800,32.359054451918700,-27.59131582363180
pattern 1,-4.968055963026250,2.0805816184929200,-11.911346241697700,3.1729814698277500,1.2665386057995500
pattern 1,19.0474773871274,23.637327124852800,-35.38226463619530,-20.968577756928100,24.99420392530080
pattern 1,-2.4782176363587600,-7.700231900033960,-26.65131801809190,8.120868906969830,-2.295520516875000
pattern 1,-27.757772708276000,-7.133479645356620,-45.58866204729910,31.77244269528450,-26.925074733164400
pattern 1,-46.23782471348390,-32.56895806229730,-59.74652679196370,1.884924732551920,-46.31182186937470
pattern 1,-13.113416117372700,-52.47313285343700,-21.72493142422750,-22.79284575580610,-12.455582770184100
pattern 1,14.551762308242100,-61.20606326367010,10.741625814177600,-17.623746675195100,0.749287787362901
pattern 1,-11.46733749740750,-24.131063988771100,-5.958877236214670,10.701213818442200,-21.627271235686100
pattern 1,-32.519149612991000,7.1314790613446100,-24.800981492215100,33.64171058544930,-10.630414942004100
pattern 1,-0.5017382429171080,32.61749588994050,8.771268386535100,3.109670698061930,18.39342628897670
pattern 1,25.851586822612000,43.97185453616000,36.0911539004935,-22.137365956967300,41.713084655399300
pattern 1,-1.6062161435943500,12.16135407761540,9.085130579055340,6.0796324410352100,11.285078526747900
pattern 1,-24.1553625863694,-14.41045922990800,34.862599166200400,29.0782394060624,-14.087613720831700
pattern 1,6.364079354523930,-35.82699934687870,54.93927484595650,-1.2608897636087900,-7.137249410463540
pattern 1,31.266540591872400,-11.234118535557000,21.37418651957970,-26.21023232768780,19.78748831464000
pattern 1,2.4427638282772800,16.573897918761100,-6.948706511887330,2.3812131246753800,-4.292955629184520
pattern 1,-21.359075566262600,35.82025688861290,1.5313117929347800,25.80551566209070,-26.63166628894700
pattern 1,8.040713108124230,16.956624084745700,-6.533634269050820,-4.079284522379200,4.169876578371430
pattern 1,31.968588778592200,-10.780031183121800,17.879248785836400,-28.56518332653110,29.404437043550800
pattern 1,38.038925998762300,0.0739296841984255,34.37930077109850,0.4824704657329660,27.26766816949850
pattern 1,6.0987825469496700,23.96008309736880,2.3446222724038200,24.3425226541407,-1.65880181543554
pattern 1,-20.383473821880700,-5.471103304366370,11.19153379764120,31.51019243036340,-25.38450608021110
pattern 1,6.779831720870330,-29.52458872015000,31.09725915072040,-0.2669102986534210,-19.81684177768870
pattern 1,28.90761268146910,-0.0757143695696172,-1.8504050966161800,-26.43100533162130,9.47025498344584
pattern 1,-2.1241873458059300,24.147135319819900,-28.92681236357890,1.1679824018473500,-15.02259681257390
pattern 1,-27.59758699161010,-5.012956916362120,-4.063370364672050,23.814291858759500,-34.675407985714
pattern 1,0.6252031911669660,-11.617819630439700,18.56363167534380,-6.647298503114240,-1.408178976104810
pattern 1,23.8204401348446,5.500599703993180,28.720656602398000,-31.526093924066700,26.03247408848730
pattern 1,-6.17128483680859,18.16191104889460,25.507030084304400,-2.7075326424575000,-0.5062728987989560
pattern 1,-30.660208443240900,38.10845044788740,40.50543371784410,21.06549289367000,-22.30404302336760
pattern 1,-1.52999195697158,4.985896945155200,51.53372418188200,-8.381610790440940,-13.183530970796400
pattern 1,22.480421212373100,-22.43732463460740,53.88623259876790,-32.370520259593900,-12.360505943728600
pattern 1,-6.797951700062420,4.01360026216728,10.829669175136400,-47.80244411577280,7.934080528225360
pattern 1,-30.679987680684700,25.63973552575970,-24.967395348623200,-13.996571311189700,33.591057935225000
pattern 1,-32.84546779354380,-5.704362679828390,-5.340324072750590,-10.02080601656840,28.77802136528740
pattern 1,-1.7946393771474100,-31.324331394582100,10.954290324427700,-14.921131035041600,1.2145160774159100
pattern 1,11.416863840243400,-51.419857731026900,23.98888728362180,14.219783048926600,-21.48122046196890
pattern 1,-14.007796241619700,-18.018126015407000,-14.386048963815800,37.30699117701020,8.86264882643428
pattern 1,-34.489748675817700,10.027701497553800,-45.52912865324460,24.12229471713580,33.57127225133710
pattern 1,-1.940821434234080,-15.537833011754000,-21.41879149677930,43.86351368696380,4.544791781463400
pattern 1,24.89556969275240,-36.0905038608287,-0.923928897648467,10.37412317377670,-19.46060138607040
pattern 1,-2.1343920043964400,-3.55232053323882,-32.36827822343860,-17.53717137173050,9.74140608545457
pattern 1,-24.314740702328400,23.32301669735190,-57.2369620704295,-39.97133024419840,33.48253884290970
pattern 1,-1.642342087537380,-3.628351092512300,-27.591653761094100,-8.87279892544175,3.662805860295230
pattern 1,19.84546717504240,-25.69998165473390,-2.346221121300380,16.972213203330200,-20.96725102642860
pattern 1,34.822926116482200,5.2579980042287200,-29.83646900556760,23.42672205952100,7.768672786141050
pattern 1,53.46518915591630,30.55298144479,-51.53212557232750,-6.099412824966840,31.189024448112500
pattern 1,42.73461311539360,2.071383943128220,-19.457362864895100,18.08684731794880,12.84363245805870
pattern 1,8.589390896284830,-21.44057917591460,7.528450233641820,37.38723035442660,-14.302294253013300
pattern 1,-8.12105221265052,-40.11594040135150,-13.578794675248200,3.741063393237620,-36.16112729810670
pattern 1,15.027552445014600,-5.905169087880740,-35.80420685993220,-24.088292121936900,-4.661933708694220
pattern 1,30.49277791845410,-13.607039408178000,-4.66539028570992,-43.14969368761020,-13.671819724503600
pattern 1,-2.9744633164323300,-31.80721217448020,21.08001224082880,-12.271874228329700,-33.84165559757620
pattern 1,-30.4247039573536,2.530331018362380,-6.743668846604580,13.499656565340000,-1.026507072267640
pattern 1,-3.738553881250040,30.692682199084400,-29.44790048515360,-14.062473570233200,26.029877089280400
pattern 1,18.331108195088100,39.56193084620140,-12.015629584377800,-36.31975905506590,47.48764943520470
pattern 1,-12.412169778825100,10.594996531642600,15.79582100061020,-5.19174312352343,15.343822562512800
pattern 1,-34.63682273325480,-13.587422098237100,38.15286559987500,20.56054124079120,-11.569949729992700
pattern 1,-6.201176098564260,15.248531838905800,6.998374383530690,-7.24192726213969,14.98809412879130
pattern 1,-30.92645092758450,38.47971310198910,-18.88341207704680,-29.91382910225100,36.3868957480866
pattern 1,-50.29494532752850,8.047840028690620,8.708899014679190,0.6693532886855780,4.547496630647230
pattern 1,-16.327253920445600,-17.258977008500600,31.11096036453630,25.78698145565700,-21.77251451951970
pattern 1,12.134004518497900,10.768533463908100,0.217408480431088,-2.703872418720590,5.598481986082960
pattern 1,24.11387908191270,33.47695092111480,-25.23406913750630,-26.0864819203699,27.9647441566156
pattern 1,44.243093702086700,2.773999263293010,2.9142302276637800,3.790222573783830,-2.810822278087300
pattern 1,47.00451209760560,-22.588184922159800,25.958014071308300,28.22731577047660,-28.021528246392800
pattern 1,39.6192434166005,5.563211192214770,-4.243674879413160,5.499331319501740,0.460918734385869
pattern 1,43.32231507624460,28.539068689213500,-28.98403073766840,-19.80267242246660,23.90505783160020
pattern 1,6.169191224244730,46.5259470670637,-48.44414663309100,-40.017832967402800,32.85741842424640
pattern 1,-24.60442223528210,11.5232038058791,-14.628142875804900,-7.091998447632800,0.4899030888360000
pattern 1,-10.954362762030800,-17.655035796281500,13.63682701872730,20.199921631413300,-26.135585039242200
pattern 1,10.73513631148780,7.199666370336420,-11.87708999523330,-6.324302989161060,1.1228399186950900
pattern 1,28.23348098962630,27.410991517732300,-32.51762790514790,-27.97368219009840,23.53883684306060
pattern 1,2.6022038198113800,-5.15366217524322,-0.1792890255912610,3.3890981872436000,-7.055026765394080
pattern 1,-19.19749140632760,-31.7955413973116,26.4104202466292,29.06165284803990,-31.98122078096290
pattern 1,3.2134259160661600,-4.404263326872770,-0.888078580882394,0.9232165653683280,-3.138714211947960
pattern 1,21.54459440367210,18.26316422556260,-23.34640925682920,-22.28480954926100,20.716198671501200
pattern 1,-12.376669698398300,-11.989694696319500,7.204607125014040,7.614601308706280,-8.603945213125660
pattern 1,-39.90123966226040,-36.51202270684900,32.088893749209100,31.948710972426300,-32.432844928810100
pattern 1,-12.974634924100700,-33.5510954087513,3.2065855593096400,2.6171765657039900,-2.673099646689990
pattern 1,9.586848098275810,-3.73457595995162,-20.68513076922320,-21.626418142239000,21.92173427692920
pattern 1,27.839356964943800,9.860974018118870,8.601846810471680,7.39996915040674,11.754101808777200
pattern 1,-6.3466776840819100,-16.543218641907800,32.4016274726399,31.022558999326900,-15.544897772401600
pattern 1,-28.91278129159220,1.0613034970926700,12.733685596186600,49.447790103436,-6.623461127856500
pattern 1,-3.62345326978244,24.999611089865700,-13.995778146064200,14.698002474705800,18.39688325422200
pattern 1,-4.48839621476146,43.891054500842700,-35.56918757116790,-14.38787329721950,37.07992078502350
pattern 1,-31.59488232532890,9.716486308031310,-3.901467673004060,10.424117309854800,4.326328684778610
pattern 1,-34.525808081680900,-18.722765622865400,22.25473253519260,13.139808155555200,-22.738717558666
pattern 1,-49.88589138337440,6.774042520714130,-5.268392315845080,-16.03866709170650,4.050119406387980
pattern 1,-65.28123194018010,27.52734127319470,-27.772333174796300,-33.57573395166680,25.98674968212250
pattern 1,-27.56752497873410,-4.594962194842560,2.8818216010179200,-4.638473497920220,-5.079285140876380
pattern 1,4.3337491879617500,-30.890528220582200,27.98836110349800,19.293595479949,-30.45671704128710
pattern 1,-1.357478871867680,-3.2429695363423600,-0.5807506080277860,-9.966325371465790,-2.0338767461975700
pattern 1,25.79160537516100,19.598509245512100,-24.09439808264610,-33.75084977120110,21.44069107483840
pattern 1,19.017806040165200,-10.553492682119000,5.61200608949106,-3.9611799634673000,-8.215350333429740
pattern 1,-7.194236041149460,-35.03839638039680,29.85190771690110,20.650736584561300,-32.33289518938530
pattern 1,-3.764253698981980,-54.08187392152880,0.5104544583627720,-8.092940405032640,-11.2790881145599
pattern 1,22.707547865701600,-19.72985114644030,-23.67338863003370,-31.51225193250380,14.89133840390200
pattern 1,10.829201078924100,9.152324139803770,-42.84459644716660,-35.0436590889286,35.97448986777720
pattern 1,-14.677347715894900,-15.697209591403000,-8.969061849521110,-3.3105531247821100,3.8886930143680100
pattern 1,-35.20499775751300,-33.28131354360380,19.164809170680000,22.879743974280600,-22.612899116180000
pattern 1,-2.6705362778925600,-0.7641878146171380,40.23458620229880,-4.636113562437100,4.63562253820538
pattern 1,24.1775473166158,-9.81656655982399,57.71262375141740,-27.15509417159240,26.93193786171380
pattern 1,-2.8195700777487300,-21.60908048639460,21.92160535165620,3.466144274175710,-3.8681301862198500
pattern 1,-24.950714541136500,9.831005829514180,-8.24977109912034,28.52610476124430,-29.06516534053090
pattern 1,5.938317887491390,-12.935499161397500,15.474806187879300,-0.0993469534847478,-25.72692510725320
pattern 1,31.158784323467000,-31.267904571916000,34.47922202151360,-23.67557465949090,3.049589626967250
pattern 1,2.600456157608270,2.943729963999410,0.6828528726297510,5.965104424955280,26.6535972598204
pattern 1,-20.9876194124604,30.98937929739830,-27.17199028560520,30.13878304350050,45.25114804127570
pattern 1,8.576608998799880,4.757118800810740,-0.939680582679274,41.200254753637500,25.380839438601100
pattern 1,32.62311101282940,-16.989530402863000,20.65005699566830,21.29937752553620,-2.695086689528530
pattern 1,51.36503253627980,13.95880180177340,-10.57934882412510,-8.578775728046910,19.01167383136440
pattern 1,16.83364156008520,38.96910416635640,-35.96395139405600,-32.91613100929920,36.2911735285997
pattern 1,3.879587255122480,58.29834641339900,-55.732301916525200,-51.920674245628200,49.3785110729944
pattern 1,25.401990109789500,24.02582601796940,-21.93825386484750,-17.620325303916300,10.287648180985400
pattern 1,10.19117910591560,-4.949092115074810,6.541015358930540,11.137264644924400,-22.181072411285200
pattern 1,29.45003476898140,19.66892016767560,9.508224057432720,11.91520887450030,0.1440857454824120
pattern 1,44.35358527682300,-9.023743943167370,31.85624800967010,-13.657295313767600,8.828573203654460
pattern 1,55.1997241126894,-32.35670568454770,44.664966969002300,-6.211038498353540,-22.891966054599100
pattern 1,14.049797610938600,-2.2250265050104400,9.98916713530252,-27.99179823999080,0.0714731456271788
pattern 1,28.05012005794970,22.62788218193120,-18.88509482569310,-45.04935858311600,18.98735645362850
pattern 1,-9.641244860467180,13.54549455937060,-42.06775021835580,-9.365534833672970,4.137318754562160
pattern 1,-40.35465047977260,34.43250302195270,-59.83021861622300,20.26787457137690,-0.1376778500860510
pattern 1,-49.07138672271960,20.782173050726900,-24.25539266492150,43.98075884885150,-30.15822268285810
pattern 1,-46.22567268497600,-9.702764254238010,5.762813352502830,62.06823790868880,-53.87764781545290
pattern 1,-61.10578686326560,-1.9708647639922900,-18.05820831075120,33.349075833429100,-71.65829770352100
pattern 1,-28.15920581403270,20.23782430020060,-32.87684765103820,1.9224658918932600,-35.674368695160700
pattern 1,-23.182309159670500,-10.455287285236700,-19.0670765448727,-24.0229310806586,-49.91784352740150
pattern 1,-43.64870756083340,12.924113910719800,-36.33760202842770,-44.63341599093480,-43.510359577819000
pattern 1,-59.10794073465700,31.739605466674700,-49.41777762503850,-11.886219607614400,-8.33934819858797
pattern 1,-69.9557286006666,-2.111113458924390,-10.321471675017700,15.411036628031400,-27.424253310908200
pattern 1,-34.44212893826670,-29.90784730712290,22.151104569912600,-10.95664317601190,-42.2327018083451
pattern 1,1.9580391676929500,-3.526741938842430,19.02963401841640,-32.33003692842670,-4.738867428876290
pattern 1,-16.472932767785800,18.28167916357940,-3.369965351758060,-0.6017675762524060,-20.582171996407600
pattern 1,-31.12154730341080,35.63428254457110,-21.718692994024200,25.49830086045300,-34.38589205456050
pattern 1,6.120482774488660,0.4561287502512880,12.16180949487370,-2.17517906743533,3.375257728448840
pattern 1,36.56254687392520,-28.514379834316800,39.62782234548680,-24.902223564910900,-13.64125715658970
pattern 1,12.12885263630120,-3.14329371889837,12.62987977583260,5.476061981041220,-27.18620499089180
pattern 1,-8.368339656003640,17.821963671916100,-10.011189152268400,30.272086805136400,10.86867500695370
pattern 1,23.33790284509000,-13.817268916515100,19.965233214783900,1.3738261989018600,30.090078417655500
pattern 1,48.67756164869520,-39.42204592579060,43.97076710459800,-22.47383749490390,8.427737747388900
pattern 1,19.66029092059600,-10.934746662014800,13.987377400980300,-26.129204324233400,38.67113618755340
pattern 1,-4.84783791566907,12.84233382102070,-11.153348664928500,4.702274354612110,62.349511364808700
pattern 1,-24.866595533225300,-16.32493725251250,16.802612861554200,29.8957646605294,31.56049710290090
pattern 1,7.7577834224102800,-39.81599516297440,39.24622063638800,1.3364780511164100,5.246068623018860
pattern 1,34.34818322816750,-57.88972642283470,40.02655689620680,-22.23111753153360,21.12988365808040
pattern 1,6.815560743440750,-22.6186202387046,7.472448241009640,7.370579741902380,43.35739303234070
pattern 1,29.56593921273570,7.111729463861800,-19.576351330291900,-16.84543526938850,61.11720917517550
pattern 1,50.02264696683640,-16.974943259432400,7.07744426619638,-36.26128460034000,25.49749838327880
pattern 1,16.944792832001200,-36.2649951292208,28.758843519456200,-2.797438017643890,-4.598915306938640
pattern 1,-10.818149303595200,-2.6822676016679700,-2.6532020552646700,24.80038493062180,19.118966508236700
pattern 1,-11.233770552441700,25.024965382435700,-28.440338911130300,23.46680036207720,38.04970946230240
pattern 1,14.995687389313800,-1.2959289961907200,-0.4665860079690860,44.82483682207150,4.126899307196310
pattern 1,36.0941438967152,-22.922867134439900,22.540768442641000,12.634981083369300,-23.893783486179100
